Transaction_ID,Order_Date,Region,Category,Quantity,Unit_Price,Shipping_Cost
TXN-102832,29/04/2025 00:00,North,Electronics,2,106.24,44.62
TXN-102833,29/04/2025 01:00,North,Office Supplies,17,101.01,33.85
TXN-102834,29/04/2025 02:00,East,Electronics,8,294.7,22.12
TXN-102835,29/04/2025 03:00,East,Industrial Machinery,6,214.54,13.31
TXN-102836,29/04/2025 04:00,South,Home Appliances,9,359.75,39.2
TXN-102837,29/04/2025 05:00,North,Industrial Machinery,13,25.99,14.31
TXN-102838,29/04/2025 06:00,North,Home Appliances,11,280.72,36.29
TXN-102839,29/04/2025 07:00,East,Office Supplies,16,332.98,13.15
TXN-102840,29/04/2025 08:00,North,Home Appliances,16,447.13,9.1
TXN-102841,29/04/2025 09:00,North,Electronics,2,310.43,16.3
TXN-102842,29/04/2025 10:00,North,Industrial Machinery,10,116.24,17.82
TXN-102843,29/04/2025 11:00,East,Home Appliances,12,62.51,34.12
TXN-102844,29/04/2025 12:00,South,Industrial Machinery,8,293.98,12.24
TXN-102845,29/04/2025 13:00,West,Office Supplies,11,242.82,46.86
TXN-102846,29/04/2025 14:00,South,Office Supplies,10,406.18,29.95
TXN-102847,29/04/2025 15:00,West,Electronics,13,331.21,27.09
TXN-102848,29/04/2025 16:00,North,Office Supplies,17,236.98,24.56
TXN-102849,29/04/2025 17:00,South,Home Appliances,7,190.86,30.5
TXN-102850,29/04/2025 18:00,West,Office Supplies,3,191.2,6.01
TXN-102851,29/04/2025 19:00,East,Electronics,13,113.83,49.55
TXN-102852,29/04/2025 20:00,East,Industrial Machinery,19,23.03,30.09
TXN-102853,29/04/2025 21:00,South,Industrial Machinery,7,265.3,6.58
TXN-102854,29/04/2025 22:00,South,Office Supplies,9,107.79,31.55
TXN-102855,29/04/2025 23:00,North,Home Appliances,19,106.02,24.67
TXN-102856,30/04/2025 00:00,South,Electronics,13,69.98,6.08
TXN-102857,30/04/2025 01:00,North,Home Appliances,8,97.88,46.6
TXN-102858,30/04/2025 02:00,North,Electronics,18,29.31,5.48
TXN-102859,30/04/2025 03:00,East,Office Supplies,2,308.45,31
TXN-102860,30/04/2025 04:00,East,Electronics,18,189.91,48.28
TXN-102861,30/04/2025 05:00,West,Electronics,18,259.48,15.69
TXN-102862,30/04/2025 06:00,East,Office Supplies,11,292.26,16.44
TXN-102863,30/04/2025 07:00,East,Home Appliances,1,438.04,5.02
TXN-102864,30/04/2025 08:00,South,Office Supplies,14,45.16,7.99
TXN-102865,30/04/2025 09:00,East,Electronics,16,197.09,7.02
TXN-102866,30/04/2025 10:00,West,Office Supplies,11,122.34,42.02
TXN-102867,30/04/2025 11:00,South,Electronics,1,222.63,42.65
TXN-102868,30/04/2025 12:00,West,Office Supplies,7,415.45,37.7
TXN-102869,30/04/2025 13:00,East,Industrial Machinery,16,330.07,20.87
TXN-102870,30/04/2025 14:00,West,Industrial Machinery,14,303.12,41.96
TXN-102871,30/04/2025 15:00,South,Office Supplies,15,207.22,29.29
TXN-102872,30/04/2025 16:00,North,Home Appliances,14,307.1,18.69
TXN-102873,30/04/2025 17:00,West,Electronics,11,29.57,24.68
TXN-102874,30/04/2025 18:00,West,Industrial Machinery,16,270.22,7.96
TXN-102875,30/04/2025 19:00,South,Home Appliances,19,256.12,47.52
TXN-102876,30/04/2025 20:00,South,Electronics,17,166.12,32.86
TXN-102877,30/04/2025 21:00,West,Industrial Machinery,6,103.06,37.91
TXN-102878,30/04/2025 22:00,East,Industrial Machinery,11,366.38,35.45
TXN-102879,30/04/2025 23:00,West,Office Supplies,17,38.9,35.05
TXN-102880,01/05/2025 00:00,South,Electronics,9,45.77,5.78
TXN-102881,01/05/2025 01:00,North,Home Appliances,18,206.91,28.64
TXN-102882,01/05/2025 02:00,North,Home Appliances,17,125.23,41.98
TXN-102883,01/05/2025 03:00,East,Home Appliances,12,339.4,7
TXN-102884,01/05/2025 04:00,West,Electronics,5,291.06,48.03
TXN-102885,01/05/2025 05:00,North,Home Appliances,11,351.17,24.09
TXN-102886,01/05/2025 06:00,West,Home Appliances,4,156.57,18.05
TXN-102887,01/05/2025 07:00,South,Home Appliances,4,337.26,28.93
TXN-102888,01/05/2025 08:00,North,Office Supplies,3,390.17,41.05
TXN-102889,01/05/2025 09:00,East,Office Supplies,17,165.52,26.36
TXN-102890,01/05/2025 10:00,South,Electronics,7,163.18,34.03
TXN-102891,01/05/2025 11:00,East,Electronics,4,406.53,27.5
TXN-102892,01/05/2025 12:00,South,Home Appliances,13,37.13,33.41
TXN-102893,01/05/2025 13:00,North,Office Supplies,12,167.66,11.21
TXN-102894,01/05/2025 14:00,East,Industrial Machinery,1,67.06,6.74
TXN-102895,01/05/2025 15:00,East,Industrial Machinery,19,28.09,11.16
TXN-102896,01/05/2025 16:00,South,Home Appliances,18,64.54,17.86
TXN-102897,01/05/2025 17:00,East,Home Appliances,11,202.88,16.4
TXN-102898,01/05/2025 18:00,South,Office Supplies,3,313.98,32.68
TXN-102899,01/05/2025 19:00,South,Office Supplies,17,141.19,25.52
TXN-102900,01/05/2025 20:00,South,Office Supplies,12,384.68,6.75
TXN-102901,01/05/2025 21:00,South,Electronics,10,205.64,6.57
TXN-102902,01/05/2025 22:00,North,Electronics,8,436.2,9.08
TXN-102903,01/05/2025 23:00,South,Home Appliances,15,430.08,20.89
TXN-102904,02/05/2025 00:00,West,Electronics,5,351.49,5.28
TXN-102905,02/05/2025 01:00,East,Office Supplies,4,420.63,27.23
TXN-102906,02/05/2025 02:00,West,Office Supplies,19,322.73,21.23
TXN-102907,02/05/2025 03:00,North,Electronics,4,404.63,29.99
TXN-102908,02/05/2025 04:00,West,Industrial Machinery,15,118.25,37.44
TXN-102909,02/05/2025 05:00,East,Home Appliances,17,165.59,16.29
TXN-102910,02/05/2025 06:00,West,Industrial Machinery,12,342.65,12.07
TXN-102911,02/05/2025 07:00,North,Home Appliances,3,199.97,17.51
TXN-102912,02/05/2025 08:00,South,Industrial Machinery,10,379.32,5.08
TXN-102913,02/05/2025 09:00,West,Electronics,15,396.83,10.4
TXN-102914,02/05/2025 10:00,North,Home Appliances,10,145.73,38.79
TXN-102915,02/05/2025 11:00,North,Home Appliances,18,373.29,15.03
TXN-102916,02/05/2025 12:00,East,Home Appliances,1,82.53,49.74
TXN-102917,02/05/2025 13:00,East,Office Supplies,3,160.71,12.55
TXN-102918,02/05/2025 14:00,West,Office Supplies,12,240.56,40.49
TXN-102919,02/05/2025 15:00,South,Industrial Machinery,1,113.89,36.73
TXN-102920,02/05/2025 16:00,North,Electronics,3,267.19,19.5
TXN-102921,02/05/2025 17:00,West,Office Supplies,3,266.94,19.88
TXN-102922,02/05/2025 18:00,North,Home Appliances,5,105.4,30.36
TXN-102923,02/05/2025 19:00,North,Office Supplies,19,361.21,43.36
TXN-102924,02/05/2025 20:00,South,Electronics,1,289.95,22.38
TXN-102925,02/05/2025 21:00,South,Office Supplies,4,153.57,7.75
TXN-102926,02/05/2025 22:00,West,Home Appliances,4,116.38,21.85
TXN-102927,02/05/2025 23:00,South,Industrial Machinery,17,397.32,14.33
TXN-102928,03/05/2025 00:00,South,Home Appliances,14,378.63,47.26
TXN-102929,03/05/2025 01:00,West,Electronics,18,115.33,36.38
TXN-102930,03/05/2025 02:00,South,Industrial Machinery,1,30.97,7.29
TXN-102931,03/05/2025 03:00,East,Office Supplies,16,365.07,18.18
TXN-102932,03/05/2025 04:00,North,Office Supplies,3,282.94,7.26
TXN-102933,03/05/2025 05:00,North,Office Supplies,9,59.33,42.35
TXN-102934,03/05/2025 06:00,North,Industrial Machinery,4,270.71,45.78
TXN-102935,03/05/2025 07:00,North,Home Appliances,5,211.97,10.05
TXN-102936,03/05/2025 08:00,West,Industrial Machinery,11,352.04,24.81
TXN-102937,03/05/2025 09:00,North,Industrial Machinery,9,106.35,46.93
TXN-102938,03/05/2025 10:00,North,Electronics,3,212.4,11.53
TXN-102939,03/05/2025 11:00,North,Industrial Machinery,6,83.39,18.14
TXN-102940,03/05/2025 12:00,North,Office Supplies,11,431.55,18.69
TXN-102941,03/05/2025 13:00,East,Home Appliances,9,353.86,6.35
TXN-102942,03/05/2025 14:00,North,Home Appliances,15,335.61,6.63
TXN-102943,03/05/2025 15:00,East,Home Appliances,3,315.39,47.88
TXN-102944,03/05/2025 16:00,West,Office Supplies,1,199.44,30.7
TXN-102945,03/05/2025 17:00,South,Office Supplies,19,416.67,18.8
TXN-102946,03/05/2025 18:00,North,Office Supplies,14,47.18,22.04
TXN-102947,03/05/2025 19:00,South,Office Supplies,17,364.52,37.17
TXN-102948,03/05/2025 20:00,South,Office Supplies,14,109.02,21.49
TXN-102949,03/05/2025 21:00,West,Industrial Machinery,17,156.29,15.25
TXN-102950,03/05/2025 22:00,South,Office Supplies,14,241.19,9.58
TXN-102951,03/05/2025 23:00,East,Office Supplies,12,355.56,37.8
TXN-102952,04/05/2025 00:00,South,Office Supplies,16,379.84,13.13
TXN-102953,04/05/2025 01:00,South,Office Supplies,1,269.13,8.13
TXN-102954,04/05/2025 02:00,South,Home Appliances,13,190.62,24.21
TXN-102955,04/05/2025 03:00,North,Office Supplies,6,426.76,6.78
TXN-102956,04/05/2025 04:00,North,Industrial Machinery,17,122.61,48.42
TXN-102957,04/05/2025 05:00,East,Industrial Machinery,12,364.44,33.23
TXN-102958,04/05/2025 06:00,East,Industrial Machinery,19,281.44,11.87
TXN-102959,04/05/2025 07:00,North,Electronics,6,179.26,12.76
TXN-102960,04/05/2025 08:00,East,Home Appliances,7,16.09,30.64
TXN-102961,04/05/2025 09:00,North,Office Supplies,1,209.55,21.05
TXN-102962,04/05/2025 10:00,West,Electronics,1,135.73,39.84
TXN-102963,04/05/2025 11:00,South,Office Supplies,5,60.84,29.56
TXN-102964,04/05/2025 12:00,South,Electronics,6,48.16,24.5
TXN-102965,04/05/2025 13:00,East,Electronics,16,166.51,48.33
TXN-102966,04/05/2025 14:00,North,Industrial Machinery,16,282.61,22.58
TXN-102967,04/05/2025 15:00,North,Industrial Machinery,14,379.4,23.03
TXN-102968,04/05/2025 16:00,East,Electronics,1,95.26,34.96
TXN-102969,04/05/2025 17:00,North,Industrial Machinery,13,200.01,41.43
TXN-102970,04/05/2025 18:00,West,Electronics,10,185.8,33.18
TXN-102971,04/05/2025 19:00,South,Home Appliances,10,238.57,36.44
TXN-102972,04/05/2025 20:00,East,Industrial Machinery,9,367.27,21.78
TXN-102973,04/05/2025 21:00,East,Industrial Machinery,13,256.06,26.58
TXN-102974,04/05/2025 22:00,North,Industrial Machinery,3,383.37,13.87
TXN-102975,04/05/2025 23:00,East,Home Appliances,18,240.81,35.61
TXN-102976,05/05/2025 00:00,West,Electronics,2,277.87,14.97
TXN-102977,05/05/2025 01:00,North,Office Supplies,17,205.54,5.06
TXN-102978,05/05/2025 02:00,North,Industrial Machinery,19,373.14,47.02
TXN-102979,05/05/2025 03:00,North,Electronics,13,416.9,18.77
TXN-102980,05/05/2025 04:00,North,Home Appliances,13,293.21,13.85
TXN-102981,05/05/2025 05:00,West,Office Supplies,1,372.13,17.07
TXN-102982,05/05/2025 06:00,North,Industrial Machinery,2,41.14,19.87
TXN-102983,05/05/2025 07:00,East,Home Appliances,1,409.21,26.35
TXN-102984,05/05/2025 08:00,West,Home Appliances,5,97.59,8.12
TXN-102985,05/05/2025 09:00,South,Office Supplies,3,126.96,7.37
TXN-102986,05/05/2025 10:00,South,Electronics,7,38.67,18.18
TXN-102987,05/05/2025 11:00,East,Industrial Machinery,13,434.97,18.31
TXN-102988,05/05/2025 12:00,East,Industrial Machinery,18,385.7,10.29
TXN-102989,05/05/2025 13:00,West,Electronics,7,412.28,23.22
TXN-102990,05/05/2025 14:00,South,Electronics,1,383.62,17.78
TXN-102991,05/05/2025 15:00,South,Electronics,5,223.86,6.17
TXN-102992,05/05/2025 16:00,South,Office Supplies,17,417.01,44.86
TXN-102993,05/05/2025 17:00,South,Office Supplies,8,436.74,44.87
TXN-102994,05/05/2025 18:00,South,Industrial Machinery,15,233.87,14.41
TXN-102995,05/05/2025 19:00,North,Office Supplies,4,91.81,12.33
TXN-102996,05/05/2025 20:00,East,Home Appliances,2,301.67,29.63
TXN-102997,05/05/2025 21:00,North,Industrial Machinery,5,439.33,33.38
TXN-102998,05/05/2025 22:00,South,Office Supplies,1,394.45,48.09
TXN-102999,05/05/2025 23:00,West,Electronics,5,389.96,21.98
TXN-103000,06/05/2025 00:00,West,Home Appliances,6,421.24,32.82
TXN-103001,06/05/2025 01:00,South,Electronics,2,403.92,44.52
TXN-103002,06/05/2025 02:00,South,Industrial Machinery,1,352.79,25.25
TXN-103003,06/05/2025 03:00,West,Electronics,4,327.59,10.51
TXN-103004,06/05/2025 04:00,North,Office Supplies,7,130.54,21.99
TXN-103005,06/05/2025 05:00,North,Office Supplies,1,285.47,11.15
TXN-103006,06/05/2025 06:00,South,Industrial Machinery,1,242.09,5.75
TXN-103007,06/05/2025 07:00,North,Electronics,8,390.01,38.82
TXN-103008,06/05/2025 08:00,West,Industrial Machinery,16,229.15,15.73
TXN-103009,06/05/2025 09:00,North,Electronics,13,71,5.09
TXN-103010,06/05/2025 10:00,South,Home Appliances,18,17.66,44.26
TXN-103011,06/05/2025 11:00,West,Office Supplies,10,310.04,24.97
TXN-103012,06/05/2025 12:00,North,Industrial Machinery,12,254.44,15.75
TXN-103013,06/05/2025 13:00,East,Home Appliances,1,159.3,16.83
TXN-103014,06/05/2025 14:00,West,Home Appliances,10,88.92,15.82
TXN-103015,06/05/2025 15:00,West,Industrial Machinery,9,218.29,13.76
TXN-103016,06/05/2025 16:00,East,Industrial Machinery,3,59.07,42.86
TXN-103017,06/05/2025 17:00,East,Home Appliances,19,161.54,12.66
TXN-103018,06/05/2025 18:00,West,Electronics,9,180.27,30.28
TXN-103019,06/05/2025 19:00,East,Home Appliances,10,217.81,8.48
TXN-103020,06/05/2025 20:00,South,Industrial Machinery,19,218.25,47.73
TXN-103021,06/05/2025 21:00,South,Home Appliances,16,127.17,32.15
TXN-103022,06/05/2025 22:00,South,Electronics,18,384.92,45.64
TXN-103023,06/05/2025 23:00,West,Office Supplies,14,169.98,22.9
TXN-103024,07/05/2025 00:00,East,Office Supplies,3,115.26,41.48
TXN-103025,07/05/2025 01:00,East,Home Appliances,2,91.89,43.41
TXN-103026,07/05/2025 02:00,North,Electronics,1,155.66,36.63
TXN-103027,07/05/2025 03:00,North,Office Supplies,18,44.85,9.18
TXN-103028,07/05/2025 04:00,East,Home Appliances,9,29.8,5.72
TXN-103029,07/05/2025 05:00,East,Home Appliances,13,278.43,12.59
TXN-103030,07/05/2025 06:00,East,Electronics,2,284.52,10.31
TXN-103031,07/05/2025 07:00,West,Industrial Machinery,7,245.61,37.63
TXN-103032,07/05/2025 08:00,East,Home Appliances,16,346.71,30.07
TXN-103033,07/05/2025 09:00,North,Industrial Machinery,19,32.51,28.67
TXN-103034,07/05/2025 10:00,West,Industrial Machinery,15,422.18,16.38
TXN-103035,07/05/2025 11:00,East,Office Supplies,11,56.81,11.96
TXN-103036,07/05/2025 12:00,North,Industrial Machinery,1,308.36,14.29
TXN-103037,07/05/2025 13:00,West,Electronics,7,73.46,23.01
TXN-103038,07/05/2025 14:00,East,Office Supplies,8,397.82,38.31
TXN-103039,07/05/2025 15:00,East,Office Supplies,10,237.4,16.45
TXN-103040,07/05/2025 16:00,East,Office Supplies,5,51.26,36.44
TXN-103041,07/05/2025 17:00,West,Home Appliances,9,283.47,27.12
TXN-103042,07/05/2025 18:00,North,Home Appliances,1,19.46,44.84
TXN-103043,07/05/2025 19:00,North,Industrial Machinery,2,352.68,15.48
TXN-103044,07/05/2025 20:00,South,Office Supplies,19,298.18,25.29
TXN-103045,07/05/2025 21:00,East,Office Supplies,14,107.89,9.35
TXN-103046,07/05/2025 22:00,South,Electronics,10,178.33,20.08
TXN-103047,07/05/2025 23:00,South,Industrial Machinery,9,18.89,27.81
TXN-103048,08/05/2025 00:00,North,Electronics,10,316.91,37.97
TXN-103049,08/05/2025 01:00,West,Industrial Machinery,6,155.7,13.91
TXN-103050,08/05/2025 02:00,West,Industrial Machinery,17,263.86,14.81
TXN-103051,08/05/2025 03:00,North,Home Appliances,6,431.2,33.42
TXN-103052,08/05/2025 04:00,West,Home Appliances,4,145.62,22.21
TXN-103053,08/05/2025 05:00,South,Electronics,3,445.76,26.69
TXN-103054,08/05/2025 06:00,East,Industrial Machinery,19,290.42,42.63
TXN-103055,08/05/2025 07:00,North,Office Supplies,18,120.69,27.46
TXN-103056,08/05/2025 08:00,East,Home Appliances,4,205.28,34.36
TXN-103057,08/05/2025 09:00,West,Office Supplies,8,337.23,34.55
TXN-103058,08/05/2025 10:00,East,Electronics,17,209.49,41.16
TXN-103059,08/05/2025 11:00,West,Home Appliances,5,45.27,33.72
TXN-103060,08/05/2025 12:00,West,Home Appliances,13,88.76,7.92
TXN-103061,08/05/2025 13:00,South,Industrial Machinery,1,359.32,20.4
TXN-103062,08/05/2025 14:00,West,Electronics,13,297.22,49.52
TXN-103063,08/05/2025 15:00,South,Industrial Machinery,4,263.09,13.84
TXN-103064,08/05/2025 16:00,South,Home Appliances,14,88.33,31.4
TXN-103065,08/05/2025 17:00,South,Electronics,3,379.51,42.93
TXN-103066,08/05/2025 18:00,North,Home Appliances,5,432.94,31.4
TXN-103067,08/05/2025 19:00,North,Electronics,7,33.27,21.75
TXN-103068,08/05/2025 20:00,West,Home Appliances,1,49.4,8.61
TXN-103069,08/05/2025 21:00,South,Office Supplies,12,399.91,21.27
TXN-103070,08/05/2025 22:00,North,Office Supplies,11,369.86,13.19
TXN-103071,08/05/2025 23:00,South,Industrial Machinery,8,283.99,48.24
TXN-103072,09/05/2025 00:00,East,Office Supplies,6,426.09,37.18
TXN-103073,09/05/2025 01:00,East,Home Appliances,2,296.37,38.72
TXN-103074,09/05/2025 02:00,East,Home Appliances,19,109.35,24.62
TXN-103075,09/05/2025 03:00,West,Office Supplies,14,332.1,9.95
TXN-103076,09/05/2025 04:00,South,Industrial Machinery,1,296.06,17
TXN-103077,09/05/2025 05:00,East,Office Supplies,10,443.81,16.69
TXN-103078,09/05/2025 06:00,North,Electronics,16,108.44,26.91
TXN-103079,09/05/2025 07:00,East,Electronics,4,275.28,25.74
TXN-103080,09/05/2025 08:00,East,Electronics,11,354.48,24.5
TXN-103081,09/05/2025 09:00,East,Office Supplies,16,162.79,27.32
TXN-103082,09/05/2025 10:00,West,Office Supplies,1,180.47,49.42
TXN-103083,09/05/2025 11:00,North,Office Supplies,16,401.29,18.43
TXN-103084,09/05/2025 12:00,South,Electronics,19,191.12,32.69
TXN-103085,09/05/2025 13:00,North,Industrial Machinery,9,286.95,15.78
TXN-103086,09/05/2025 14:00,South,Home Appliances,9,401.87,26
TXN-103087,09/05/2025 15:00,West,Office Supplies,9,106.67,14
TXN-103088,09/05/2025 16:00,West,Industrial Machinery,17,442.13,30.12
TXN-103089,09/05/2025 17:00,West,Home Appliances,12,320.5,16.93
TXN-103090,09/05/2025 18:00,West,Home Appliances,13,231.06,6.66
TXN-103091,09/05/2025 19:00,South,Home Appliances,8,202.73,41.69
TXN-103092,09/05/2025 20:00,East,Industrial Machinery,16,430.17,10.77
TXN-103093,09/05/2025 21:00,South,Industrial Machinery,18,104.89,21.56
TXN-103094,09/05/2025 22:00,North,Electronics,1,150.93,26.47
TXN-103095,09/05/2025 23:00,West,Industrial Machinery,1,149.24,24.46
TXN-103096,10/05/2025 00:00,West,Industrial Machinery,12,141.07,37.65
TXN-103097,10/05/2025 01:00,North,Industrial Machinery,6,219.08,31.85
TXN-103098,10/05/2025 02:00,South,Home Appliances,9,445.3,18.29
TXN-103099,10/05/2025 03:00,East,Office Supplies,5,401.68,7.33
TXN-103100,10/05/2025 04:00,East,Electronics,16,157.99,39.54
TXN-103101,10/05/2025 05:00,North,Office Supplies,18,199.24,20.86
TXN-103102,10/05/2025 06:00,East,Office Supplies,17,306.39,45.04
TXN-103103,10/05/2025 07:00,South,Industrial Machinery,18,22.95,22.78
TXN-103104,10/05/2025 08:00,South,Electronics,1,371.86,37.29
TXN-103105,10/05/2025 09:00,North,Office Supplies,19,397.77,47.28
TXN-103106,10/05/2025 10:00,South,Office Supplies,8,387.95,34.3
TXN-103107,10/05/2025 11:00,West,Electronics,3,178.46,23.61
TXN-103108,10/05/2025 12:00,North,Industrial Machinery,5,216.24,30.53
TXN-103109,10/05/2025 13:00,South,Office Supplies,8,20.88,29.46
TXN-103110,10/05/2025 14:00,North,Home Appliances,19,189.04,31.32
TXN-103111,10/05/2025 15:00,East,Office Supplies,18,215.56,11.61
TXN-103112,10/05/2025 16:00,South,Home Appliances,18,409.58,36.43
TXN-103113,10/05/2025 17:00,West,Industrial Machinery,1,403.94,11.53
TXN-103114,10/05/2025 18:00,South,Office Supplies,15,435.27,5.66
TXN-103115,10/05/2025 19:00,North,Electronics,18,400.08,33.12
TXN-103116,10/05/2025 20:00,North,Electronics,7,19.06,10.26
TXN-103117,10/05/2025 21:00,South,Office Supplies,16,294.21,39.67
TXN-103118,10/05/2025 22:00,West,Industrial Machinery,16,45.15,43.97
TXN-103119,10/05/2025 23:00,West,Industrial Machinery,15,133.94,47.51
TXN-103120,11/05/2025 00:00,West,Electronics,6,266.77,34.9
TXN-103121,11/05/2025 01:00,North,Office Supplies,9,319.92,26.69
TXN-103122,11/05/2025 02:00,South,Industrial Machinery,7,299.94,20.85
TXN-103123,11/05/2025 03:00,East,Electronics,14,36.82,27.09
TXN-103124,11/05/2025 04:00,North,Home Appliances,11,60.52,13.57
TXN-103125,11/05/2025 05:00,West,Office Supplies,16,71.37,20.68
TXN-103126,11/05/2025 06:00,South,Home Appliances,6,55.22,37.31
TXN-103127,11/05/2025 07:00,West,Home Appliances,16,92.94,14.78
TXN-103128,11/05/2025 08:00,East,Industrial Machinery,16,314.65,16.88
TXN-103129,11/05/2025 09:00,West,Industrial Machinery,12,376.5,38.72
TXN-103130,11/05/2025 10:00,West,Industrial Machinery,17,193.13,13
TXN-103131,11/05/2025 11:00,East,Office Supplies,5,316.51,16.06
TXN-103132,11/05/2025 12:00,South,Home Appliances,13,102.41,5.79
TXN-103133,11/05/2025 13:00,North,Office Supplies,8,438.39,37.4
TXN-103134,11/05/2025 14:00,South,Industrial Machinery,5,167.57,32.81
TXN-103135,11/05/2025 15:00,East,Home Appliances,12,383.03,36.25
TXN-103136,11/05/2025 16:00,West,Office Supplies,9,426.26,14.64
TXN-103137,11/05/2025 17:00,South,Office Supplies,3,391.22,35.93
TXN-103138,11/05/2025 18:00,North,Electronics,3,44.64,31.84
TXN-103139,11/05/2025 19:00,East,Office Supplies,1,298.06,21.48
TXN-103140,11/05/2025 20:00,South,Industrial Machinery,18,67.68,24.7
TXN-103141,11/05/2025 21:00,North,Office Supplies,12,17.96,30.56
TXN-103142,11/05/2025 22:00,East,Home Appliances,9,38,27.2
TXN-103143,11/05/2025 23:00,North,Office Supplies,9,413.57,33.88
TXN-103144,12/05/2025 00:00,East,Electronics,18,410.23,13.14
TXN-103145,12/05/2025 01:00,West,Home Appliances,18,113.62,29.33
TXN-103146,12/05/2025 02:00,South,Home Appliances,7,253.2,25.26
TXN-103147,12/05/2025 03:00,North,Electronics,4,430.46,25.75
TXN-103148,12/05/2025 04:00,East,Industrial Machinery,13,231.32,26.12
